Date,Time_Start,Time_End,Location,Elephant_ID,Behavior,Duration,Food_Type,Heart_Rate,Weather_Condition,Is_Sleeping
01-03-2024,14:44,17:19,Forest Edge,E022,Eating,15.7,Yes,100,Windy,No
01-03-2024,00:26,07:32,In lake,E027,Angry,1.2,No,123,Rain,No
01-03-2024,08:58,12:24,Forest Edge,E020,Sleeping,4.5,No,94,Cloudy,Yes
01-03-2024,02:39,08:10,near lake,E021,Angry,1.6,No,149,Rain,No
01-03-2024,14:06,19:01,near lake,E011,Angry,1.1,No,142,Clear,No
01-03-2024,01:56,07:17,In lake,E027,Angry,1.3,No,131,Rain,No
01-03-2024,00:23,10:48,In lake,E011,Eating,14.2,Yes,91,Rain,No
01-03-2024,02:35,14:44,near lake,E025,Eating,18,Yes,83,Windy,No
01-03-2024,03:25,21:12,near lake,E017,Sleeping,5.5,No,98,Windy,Yes
01-03-2024,05:45,10:58,Forest Edge,E029,Sleeping,5.2,No,102,Windy,Yes
01-03-2024,07:37,10:16,Grassland,E008,Angry,1.2,No,125,Cloudy,No
02-03-2024,12:24,22:07,In lake,E024,Sleeping,3.7,No,116,Clear,Yes
02-03-2024,13:24,14:40,Forest Edge,E022,Eating,17.3,Yes,104,Clear,No
02-03-2024,10:51,18:11,Forest Area,E024,Angry,1.9,No,149,Cloudy,No
02-03-2024,00:22,16:18,Grassland,E006,Angry,1.2,No,129,Rain,No
02-03-2024,19:03,23:51,Forest Edge,E024,Angry,1.7,No,124,Cloudy,No
02-03-2024,09:16,20:16,In lake,E018,Eating,17.3,Yes,100,Clear,No
02-03-2024,01:53,23:16,In lake,E004,Eating,15,Yes,98,Rain,No
02-03-2024,06:46,10:44,Forest Edge,E011,Eating,16.9,Yes,95,Rain,No
02-03-2024,04:52,10:37,Forest Area,E006,Sleeping,4.2,No,93,Rain,Yes
02-03-2024,07:22,21:18,Forest Edge,E008,Eating,17.9,Yes,85,Cloudy,No
02-03-2024,05:40,22:31,Forest Edge,E004,Sleeping,3.2,No,110,Clear,Yes
02-03-2024,02:09,15:59,Grassland,E015,Angry,1.3,No,125,Cloudy,No
02-03-2024,08:12,16:27,Forest Edge,E020,Eating,14.5,Yes,85,Clear,No
02-03-2024,01:48,04:48,Forest Edge,E006,Angry,1.2,No,139,Rain,No
02-03-2024,11:36,14:39,near lake,E028,Sleeping,4.5,No,98,Cloudy,Yes
02-03-2024,02:29,21:46,In lake,E007,Angry,1.6,No,128,Rain,No
02-03-2024,09:10,12:23,In lake,E021,Angry,1.4,No,149,Rain,No
02-03-2024,07:19,20:42,Forest Edge,E007,Angry,1.3,No,123,Cloudy,No
02-03-2024,03:11,11:10,Forest Edge,E029,Sleeping,5,No,116,Rain,Yes
02-03-2024,03:21,17:19,Forest Area,E009,Eating,14.5,Yes,82,Cloudy,No
02-03-2024,01:29,20:20,Grassland,E026,Angry,1.5,No,135,Clear,No
02-03-2024,07:37,23:29,Grassland,E019,Angry,1.2,No,137,Cloudy,No
02-03-2024,12:10,22:01,Forest Edge,E006,Eating,17.7,Yes,103,Windy,No
02-03-2024,08:27,13:28,In lake,E024,Angry,1.1,No,141,Cloudy,No
02-03-2024,07:00,17:50,Grassland,E021,Sleeping,3.9,No,115,Rain,Yes
02-03-2024,01:48,23:33,In lake,E027,Angry,1,No,136,Windy,No
02-03-2024,19:48,23:50,near lake,E012,Angry,1.9,No,126,Clear,No
02-03-2024,14:32,22:35,Forest Area,E013,Sleeping,4.9,No,103,Clear,Yes
02-03-2024,16:26,21:05,In lake,E004,Sleeping,4.8,No,95,Rain,Yes
02-03-2024,11:15,19:58,near lake,E026,Angry,1.2,No,137,Cloudy,No
02-03-2024,04:57,13:29,Forest Area,E001,Eating,16.6,Yes,100,Cloudy,No
02-03-2024,00:11,15:14,In lake,E003,Eating,17.5,Yes,93,Windy,No
02-03-2024,05:17,18:05,Grassland,E021,Eating,16.6,Yes,80,Rain,No
02-03-2024,08:06,08:27,Grassland,E016,Angry,1.4,No,131,Cloudy,No
02-03-2024,00:07,05:49,Forest Area,E026,Eating,15.1,Yes,81,Clear,No
02-03-2024,00:41,07:22,In lake,E022,Angry,1.8,No,135,Windy,No
02-03-2024,08:36,16:09,Forest Edge,E003,Angry,1.5,No,147,Clear,No
02-03-2024,01:08,03:48,Forest Edge,E016,Eating,15.4,Yes,92,Windy,No
02-03-2024,09:32,12:16,Grassland,E007,Sleeping,3.3,No,103,Windy,Yes
02-03-2024,13:29,20:10,near lake,E010,Angry,1.5,No,120,Cloudy,No
02-03-2024,09:12,12:43,Forest Edge,E015,Eating,16.1,Yes,90,Windy,No
02-03-2024,09:48,09:53,near lake,E029,Angry,1.5,No,149,Windy,No
02-03-2024,16:42,20:06,In lake,E028,Eating,15.2,Yes,110,Rain,No
02-03-2024,06:59,11:57,near lake,E021,Sleeping,3.7,No,127,Cloudy,Yes
02-03-2024,07:48,11:42,In lake,E023,Angry,1.4,No,140,Cloudy,No
02-03-2024,17:30,20:58,In lake,E008,Eating,15.8,Yes,105,Cloudy,No
02-03-2024,00:57,23:27,near lake,E014,Sleeping,5.8,No,92,Rain,Yes
02-03-2024,01:03,02:29,In lake,E020,Sleeping,5.3,No,92,Windy,Yes
02-03-2024,20:00,23:34,Forest Edge,E006,Angry,1.5,No,136,Cloudy,No
02-03-2024,09:44,11:28,Forest Area,E028,Sleeping,5.6,No,105,Clear,Yes
02-03-2024,01:09,20:57,Forest Edge,E008,Sleeping,5.6,No,112,Clear,Yes
02-03-2024,12:08,14:40,Forest Edge,E027,Sleeping,2.3,No,110,Rain,Yes
02-03-2024,11:23,21:24,Forest Area,E028,Angry,1.9,No,132,Windy,No
02-03-2024,17:31,23:32,Grassland,E003,Angry,1.3,No,150,Cloudy,No
02-03-2024,02:36,22:30,Forest Area,E018,Eating,14.5,Yes,107,Clear,No
02-03-2024,00:35,08:07,Forest Area,E006,Angry,1.7,No,141,Clear,No
02-03-2024,06:16,11:35,near lake,E023,Sleeping,4.1,No,106,Rain,Yes
02-03-2024,09:08,22:53,Grassland,E015,Eating,16,Yes,91,Rain,No
03-03-2024,13:42,20:25,Forest Area,E002,Eating,17.8,Yes,106,Windy,No
03-03-2024,09:39,13:53,near lake,E002,Eating,15.2,Yes,108,Rain,No
03-03-2024,09:33,17:51,Forest Edge,E009,Angry,1.3,No,142,Rain,No
03-03-2024,05:02,23:16,Forest Edge,E019,Eating,14,Yes,97,Rain,No
03-03-2024,02:26,08:39,Forest Edge,E020,Angry,1.1,No,134,Rain,No
03-03-2024,10:28,13:25,Grassland,E011,Eating,15.6,Yes,101,Rain,No
03-03-2024,19:44,23:13,In lake,E017,Sleeping,5.8,No,106,Clear,Yes
03-03-2024,06:17,21:12,near lake,E029,Angry,1.9,No,127,Cloudy,No
03-03-2024,19:33,19:49,Grassland,E003,Eating,14.9,Yes,88,Cloudy,No
03-03-2024,02:41,18:30,Grassland,E003,Eating,17.4,Yes,102,Clear,No
03-03-2024,01:10,04:15,In lake,E010,Angry,1.9,No,124,Rain,No
03-03-2024,06:52,18:37,Forest Edge,E027,Sleeping,5.8,No,102,Windy,Yes
03-03-2024,17:28,23:17,Forest Edge,E004,Eating,17.3,Yes,97,Clear,No
03-03-2024,09:55,13:15,Forest Edge,E004,Angry,1.9,No,133,Cloudy,No
03-03-2024,00:48,15:49,Forest Area,E005,Eating,16.4,Yes,98,Windy,No
03-03-2024,00:39,06:06,Forest Area,E029,Angry,1.6,No,134,Windy,No
03-03-2024,02:12,17:04,Forest Edge,E012,Sleeping,3,No,107,Rain,Yes
03-03-2024,02:22,14:42,near lake,E002,Sleeping,4.5,No,101,Rain,Yes
03-03-2024,03:15,11:05,near lake,E008,Angry,1.4,No,146,Rain,No
03-03-2024,06:48,20:19,near lake,E022,Sleeping,4.5,No,103,Cloudy,Yes
03-03-2024,06:11,10:46,Forest Area,E021,Angry,1.4,No,140,Cloudy,No
03-03-2024,02:03,06:13,In lake,E015,Sleeping,2.9,No,104,Cloudy,Yes
03-03-2024,16:15,21:28,Grassland,E004,Eating,14.4,Yes,99,Rain,No
03-03-2024,04:38,23:23,Forest Edge,E003,Eating,14.6,Yes,107,Rain,No
03-03-2024,03:05,04:50,In lake,E002,Sleeping,3.6,No,99,Cloudy,Yes
03-03-2024,03:43,09:24,Grassland,E022,Angry,1.3,No,146,Rain,No
03-03-2024,07:32,23:12,Grassland,E020,Eating,15.5,Yes,104,Rain,No
03-03-2024,14:45,21:22,Grassland,E004,Angry,1.3,No,121,Windy,No
03-03-2024,13:39,18:50,Forest Area,E015,Eating,17.1,Yes,98,Windy,No
03-03-2024,09:13,22:35,Forest Edge,E014,Angry,1.8,No,142,Clear,No
03-03-2024,12:20,15:55,near lake,E007,Sleeping,4.8,No,115,Windy,Yes
03-03-2024,22:23,23:07,Forest Edge,E029,Eating,14.1,Yes,105,Windy,No
03-03-2024,21:38,21:59,Forest Edge,E021,Sleeping,3.3,No,94,Windy,Yes
03-03-2024,06:30,17:05,near lake,E024,Angry,1.3,No,123,Cloudy,No
03-03-2024,11:07,19:18,Forest Area,E012,Eating,14.1,Yes,100,Windy,No
03-03-2024,07:37,23:57,Forest Area,E021,Angry,1.9,No,123,Clear,No
03-03-2024,03:24,19:07,Forest Edge,E013,Sleeping,3.2,No,101,Windy,Yes
03-03-2024,05:40,20:05,Forest Area,E022,Eating,16.8,Yes,84,Clear,No
03-03-2024,11:39,15:07,In lake,E026,Eating,17.9,Yes,98,Cloudy,No
03-03-2024,09:39,16:57,Forest Edge,E025,Angry,1.5,No,121,Rain,No
03-03-2024,01:58,12:53,In lake,E013,Sleeping,3.2,No,97,Clear,Yes
03-03-2024,15:08,15:40,In lake,E011,Eating,15.8,Yes,104,Clear,No
03-03-2024,01:03,01:15,In lake,E006,Sleeping,3,No,121,Rain,Yes
03-03-2024,18:33,20:36,Forest Area,E002,Angry,1.8,No,134,Cloudy,No
03-03-2024,12:54,17:58,In lake,E014,Sleeping,5.7,No,94,Rain,Yes
03-03-2024,01:27,23:51,In lake,E001,Sleeping,4.4,No,103,Rain,Yes
03-03-2024,09:31,11:15,In lake,E009,Sleeping,4.8,No,94,Clear,Yes
03-03-2024,11:37,12:38,In lake,E027,Eating,14,Yes,83,Rain,No
03-03-2024,16:48,17:17,Forest Area,E022,Angry,1.7,No,129,Cloudy,No
04-03-2024,17:30,17:49,near lake,E017,Sleeping,2.3,No,119,Cloudy,Yes
04-03-2024,14:08,23:54,In lake,E013,Sleeping,4,No,107,Windy,Yes
04-03-2024,07:50,09:42,Forest Edge,E001,Sleeping,5.2,No,125,Windy,Yes
04-03-2024,08:37,19:40,Forest Area,E016,Sleeping,3.3,No,96,Rain,Yes
04-03-2024,14:17,18:03,near lake,E022,Eating,15.5,Yes,81,Clear,No
04-03-2024,04:35,13:09,Grassland,E006,Sleeping,3.9,No,90,Windy,Yes
04-03-2024,06:34,19:47,Forest Edge,E010,Eating,15.2,Yes,109,Cloudy,No
04-03-2024,05:33,22:03,Forest Area,E023,Sleeping,4.3,No,126,Rain,Yes
04-03-2024,05:26,10:07,near lake,E013,Eating,14.5,Yes,84,Rain,No
04-03-2024,09:03,15:05,near lake,E009,Angry,1.9,No,142,Clear,No
04-03-2024,09:23,11:55,near lake,E023,Angry,1.2,No,145,Windy,No
04-03-2024,11:18,12:30,Grassland,E023,Eating,17.5,Yes,109,Cloudy,No
04-03-2024,09:33,18:04,Forest Edge,E006,Angry,1.5,No,140,Cloudy,No
04-03-2024,00:05,21:10,Grassland,E020,Angry,1.9,No,126,Windy,No
04-03-2024,08:55,15:53,Forest Area,E029,Eating,17.2,Yes,83,Rain,No
04-03-2024,09:21,18:56,In lake,E014,Angry,1.7,No,134,Cloudy,No
04-03-2024,04:16,16:04,near lake,E004,Eating,14.8,Yes,102,Cloudy,No
04-03-2024,02:29,20:35,Forest Area,E015,Eating,16,Yes,105,Rain,No
04-03-2024,12:30,19:19,near lake,E009,Eating,17.2,Yes,80,Rain,No
04-03-2024,18:29,19:50,In lake,E026,Eating,14.8,Yes,89,Rain,No
04-03-2024,09:42,20:11,In lake,E006,Angry,1.8,No,144,Clear,No
04-03-2024,08:08,18:11,Forest Edge,E025,Angry,1.7,No,135,Cloudy,No
04-03-2024,05:46,23:47,Forest Edge,E022,Sleeping,5.4,No,109,Cloudy,Yes
04-03-2024,04:34,16:37,Forest Area,E018,Sleeping,3.3,No,125,Clear,Yes
04-03-2024,11:37,12:23,In lake,E002,Eating,15.2,Yes,91,Windy,No
04-03-2024,19:52,20:20,near lake,E008,Angry,1.6,No,123,Cloudy,No
04-03-2024,20:02,21:15,near lake,E011,Eating,14.1,Yes,88,Windy,No
04-03-2024,08:36,18:19,Grassland,E001,Eating,14.5,Yes,102,Clear,No
04-03-2024,02:28,11:31,In lake,E029,Eating,17.8,Yes,99,Rain,No
04-03-2024,02:50,21:14,Grassland,E021,Angry,1.8,No,138,Windy,No
04-03-2024,06:59,13:14,Grassland,E023,Angry,1.8,No,121,Clear,No
04-03-2024,11:48,14:37,Forest Edge,E012,Eating,16.9,Yes,83,Cloudy,No
04-03-2024,04:51,05:58,near lake,E006,Sleeping,3.6,No,114,Cloudy,Yes
04-03-2024,02:02,13:45,Grassland,E025,Eating,14.2,Yes,103,Rain,No
04-03-2024,18:13,22:21,Forest Edge,E015,Eating,16.8,Yes,109,Clear,No
04-03-2024,03:58,18:25,Grassland,E013,Angry,1,No,125,Windy,No
04-03-2024,18:53,20:43,Forest Area,E013,Eating,16.8,Yes,82,Cloudy,No
04-03-2024,02:26,11:40,Forest Edge,E012,Eating,16,Yes,98,Cloudy,No
04-03-2024,01:04,14:25,Grassland,E019,Sleeping,2.9,No,117,Clear,Yes
04-03-2024,18:27,20:01,Grassland,E028,Eating,16.6,Yes,99,Rain,No
04-03-2024,10:10,23:00,Forest Edge,E012,Sleeping,2.4,No,115,Rain,Yes
04-03-2024,00:07,19:10,Grassland,E022,Angry,1.1,No,146,Windy,No
04-03-2024,01:24,05:28,In lake,E029,Eating,14.6,Yes,109,Clear,No
04-03-2024,03:17,07:21,Grassland,E009,Sleeping,4.1,No,116,Clear,Yes
04-03-2024,06:04,20:16,Forest Edge,E014,Eating,15.2,Yes,97,Cloudy,No
04-03-2024,00:05,01:52,Forest Edge,E025,Sleeping,2.8,No,105,Rain,Yes
04-03-2024,00:19,13:28,near lake,E003,Angry,1.7,No,134,Rain,No
04-03-2024,02:03,21:33,Forest Area,E007,Angry,1.3,No,148,Rain,No
04-03-2024,02:21,14:19,In lake,E011,Eating,17.2,Yes,101,Cloudy,No
04-03-2024,09:04,09:49,Forest Edge,E020,Sleeping,2.4,No,106,Clear,Yes
05-03-2024,07:32,14:11,Grassland,E002,Eating,17.7,Yes,96,Clear,No
05-03-2024,05:58,13:12,Grassland,E003,Eating,17.5,Yes,106,Clear,No
05-03-2024,05:29,15:58,Grassland,E009,Sleeping,3.1,No,126,Cloudy,Yes
05-03-2024,21:35,21:47,Forest Area,E024,Eating,15.1,Yes,110,Windy,No
05-03-2024,11:43,13:50,Forest Area,E014,Eating,15.3,Yes,110,Windy,No
05-03-2024,08:35,17:28,Forest Edge,E024,Eating,14.4,Yes,98,Windy,No
05-03-2024,13:54,14:45,near lake,E016,Eating,16.5,Yes,93,Rain,No
05-03-2024,12:07,23:25,In lake,E025,Eating,14.5,Yes,106,Clear,No
05-03-2024,11:38,15:30,In lake,E011,Eating,17.3,Yes,97,Cloudy,No
05-03-2024,00:55,20:48,Grassland,E011,Angry,1.6,No,136,Clear,No
05-03-2024,00:43,05:18,Forest Area,E024,Eating,14,Yes,107,Windy,No
05-03-2024,00:15,05:08,Grassland,E029,Eating,17.7,Yes,81,Windy,No
05-03-2024,07:55,22:05,Forest Area,E027,Eating,17.3,Yes,86,Cloudy,No
05-03-2024,00:02,01:26,In lake,E024,Eating,15.1,Yes,101,Clear,No
05-03-2024,10:31,14:29,Grassland,E020,Eating,14.8,Yes,83,Cloudy,No
05-03-2024,10:30,22:03,near lake,E012,Angry,1.8,No,138,Cloudy,No
05-03-2024,06:28,10:38,In lake,E005,Sleeping,2.7,No,117,Cloudy,Yes
05-03-2024,05:10,17:35,near lake,E014,Sleeping,3.6,No,102,Clear,Yes
05-03-2024,03:37,23:39,near lake,E013,Eating,15.6,Yes,81,Windy,No
05-03-2024,16:04,20:38,Forest Area,E025,Eating,16.7,Yes,109,Clear,No
05-03-2024,02:08,19:54,Forest Edge,E004,Angry,1.3,No,147,Windy,No
05-03-2024,12:48,13:07,Forest Area,E018,Eating,14.6,Yes,103,Cloudy,No
05-03-2024,02:41,05:36,In lake,E022,Sleeping,2.5,No,91,Cloudy,Yes
05-03-2024,08:03,14:45,Forest Area,E012,Angry,1.3,No,141,Cloudy,No
05-03-2024,08:21,19:14,In lake,E024,Sleeping,5.3,No,91,Windy,Yes
05-03-2024,10:13,21:28,Forest Area,E012,Sleeping,4.4,No,92,Rain,Yes
05-03-2024,00:42,12:54,near lake,E027,Sleeping,2.3,No,101,Clear,Yes
05-03-2024,10:09,20:25,near lake,E023,Sleeping,5.7,No,107,Clear,Yes
05-03-2024,09:54,21:24,Forest Area,E022,Eating,17.8,Yes,92,Clear,No
05-03-2024,01:55,06:39,Grassland,E025,Eating,14.1,Yes,83,Windy,No
05-03-2024,13:30,17:07,Forest Area,E003,Sleeping,5.7,No,94,Cloudy,Yes
05-03-2024,09:14,20:39,In lake,E020,Sleeping,3.7,No,108,Rain,Yes
05-03-2024,01:45,11:17,near lake,E019,Angry,1.1,No,125,Windy,No
05-03-2024,01:23,19:05,Forest Area,E001,Sleeping,5.3,No,110,Windy,Yes
05-03-2024,19:50,23:15,Grassland,E013,Angry,1.8,No,143,Rain,No
05-03-2024,04:57,12:09,Grassland,E010,Angry,2,No,133,Clear,No
05-03-2024,07:06,09:06,Grassland,E022,Eating,17.3,Yes,103,Windy,No
05-03-2024,08:30,13:48,In lake,E029,Eating,14.4,Yes,104,Windy,No
05-03-2024,01:48,04:35,In lake,E015,Sleeping,5.5,No,115,Rain,Yes
05-03-2024,00:00,08:30,Grassland,E003,Sleeping,5.9,No,102,Cloudy,Yes
05-03-2024,00:01,23:20,Grassland,E018,Angry,1.8,No,135,Rain,No
05-03-2024,11:05,17:46,In lake,E014,Angry,1.6,No,146,Clear,No
05-03-2024,01:17,16:04,Grassland,E024,Eating,17.1,Yes,82,Cloudy,No
05-03-2024,12:38,16:59,near lake,E014,Sleeping,5.9,No,120,Clear,Yes
05-03-2024,03:01,04:29,Forest Edge,E008,Eating,15.6,Yes,83,Clear,No
05-03-2024,01:21,15:58,near lake,E021,Angry,1.9,No,131,Clear,No
05-03-2024,18:16,20:28,Forest Area,E015,Eating,16.6,Yes,100,Cloudy,No
06-03-2024,16:34,16:44,In lake,E004,Sleeping,4.9,No,112,Clear,Yes
06-03-2024,12:37,19:04,Grassland,E005,Eating,14.7,Yes,92,Clear,No
06-03-2024,03:12,20:41,near lake,E014,Sleeping,3.2,No,104,Clear,Yes
06-03-2024,16:55,18:33,Forest Edge,E022,Eating,14.4,Yes,102,Clear,No
06-03-2024,04:55,21:24,Forest Area,E024,Sleeping,4.2,No,122,Rain,Yes
06-03-2024,22:46,22:50,Forest Edge,E008,Sleeping,3.4,No,92,Clear,Yes
06-03-2024,05:31,18:03,Forest Edge,E011,Angry,1.3,No,127,Clear,No
06-03-2024,10:25,23:42,Grassland,E027,Angry,1.3,No,145,Rain,No
06-03-2024,03:04,23:00,Forest Area,E014,Angry,1.9,No,150,Cloudy,No
06-03-2024,02:49,10:23,Grassland,E025,Sleeping,3.2,No,122,Windy,Yes
06-03-2024,19:25,23:52,Forest Area,E002,Eating,14.2,Yes,94,Cloudy,No
06-03-2024,00:21,00:23,Forest Edge,E013,Angry,1.3,No,133,Cloudy,No
06-03-2024,08:39,17:10,near lake,E019,Angry,1.2,No,120,Cloudy,No
06-03-2024,06:52,08:56,Forest Edge,E018,Eating,17.2,Yes,82,Clear,No
06-03-2024,03:30,10:59,Forest Area,E009,Eating,17.3,Yes,90,Clear,No
06-03-2024,09:48,12:15,Forest Area,E011,Eating,15.8,Yes,96,Windy,No
06-03-2024,10:25,19:11,In lake,E001,Eating,16.6,Yes,103,Clear,No
06-03-2024,12:25,15:03,In lake,E019,Sleeping,2.4,No,113,Rain,Yes
06-03-2024,06:56,18:32,In lake,E009,Sleeping,5,No,93,Windy,Yes
06-03-2024,08:57,22:43,Forest Area,E015,Sleeping,2.9,No,128,Windy,Yes
06-03-2024,10:22,11:51,Forest Area,E021,Sleeping,4,No,108,Clear,Yes
06-03-2024,11:23,13:48,Forest Area,E029,Angry,1.1,No,137,Rain,No
06-03-2024,04:13,04:44,Forest Edge,E025,Angry,1,No,120,Rain,No
06-03-2024,01:46,03:07,near lake,E013,Sleeping,2.6,No,125,Windy,Yes
06-03-2024,00:24,09:10,Forest Edge,E023,Eating,16.1,Yes,80,Windy,No
06-03-2024,11:53,16:32,In lake,E017,Angry,1,No,123,Cloudy,No
06-03-2024,12:57,19:47,Grassland,E020,Angry,1,No,121,Windy,No
06-03-2024,07:05,12:41,In lake,E022,Eating,14.6,Yes,87,Windy,No
06-03-2024,01:27,08:19,Grassland,E022,Sleeping,2.2,No,102,Clear,Yes
06-03-2024,01:34,18:54,Forest Area,E005,Angry,1,No,139,Rain,No
06-03-2024,04:54,14:39,near lake,E009,Angry,1.5,No,141,Windy,No
06-03-2024,05:56,15:49,near lake,E011,Angry,1.7,No,146,Windy,No
06-03-2024,00:53,02:06,near lake,E003,Eating,15.8,Yes,91,Rain,No
06-03-2024,09:41,11:56,In lake,E010,Sleeping,4.1,No,119,Windy,Yes
06-03-2024,09:50,22:08,Forest Edge,E005,Sleeping,4.9,No,103,Cloudy,Yes
06-03-2024,16:29,17:58,In lake,E028,Eating,14.8,Yes,86,Rain,No
06-03-2024,06:57,12:01,Forest Area,E022,Angry,1,No,122,Cloudy,No
06-03-2024,15:05,16:39,near lake,E019,Eating,17.4,Yes,91,Clear,No
06-03-2024,04:13,09:34,Grassland,E027,Sleeping,3.5,No,110,Rain,Yes
06-03-2024,03:19,15:08,Forest Edge,E008,Sleeping,4.8,No,109,Clear,Yes
07-03-2024,04:04,14:20,near lake,E019,Sleeping,5.6,No,115,Rain,Yes
07-03-2024,07:11,22:52,Forest Edge,E028,Eating,17.7,Yes,86,Windy,No
07-03-2024,04:35,19:35,In lake,E018,Angry,1.9,No,149,Windy,No
07-03-2024,01:54,03:28,Grassland,E027,Angry,1.8,No,148,Clear,No
07-03-2024,07:15,14:04,Forest Edge,E016,Angry,1.5,No,142,Clear,No
07-03-2024,07:01,23:07,Forest Edge,E022,Eating,15.4,Yes,85,Windy,No
07-03-2024,18:59,22:45,Forest Edge,E025,Eating,14.3,Yes,106,Rain,No
07-03-2024,00:18,22:06,Forest Edge,E023,Angry,1.8,No,134,Windy,No
07-03-2024,00:23,21:53,In lake,E022,Eating,16.3,Yes,104,Windy,No
07-03-2024,19:38,20:53,Forest Area,E023,Angry,1.4,No,141,Windy,No
07-03-2024,06:34,16:45,Forest Area,E012,Eating,17.2,Yes,93,Windy,No
07-03-2024,13:51,15:45,Forest Edge,E012,Sleeping,5.7,No,118,Cloudy,Yes
07-03-2024,05:23,16:10,Grassland,E018,Angry,1.8,No,139,Cloudy,No
07-03-2024,02:49,19:31,Grassland,E024,Eating,14.7,Yes,84,Cloudy,No
07-03-2024,03:39,08:36,near lake,E014,Sleeping,2.2,No,123,Clear,Yes
07-03-2024,02:19,04:12,Grassland,E023,Sleeping,4.3,No,126,Windy,Yes
07-03-2024,09:14,21:10,Forest Area,E022,Eating,17.2,Yes,93,Rain,No
07-03-2024,03:07,21:58,Forest Area,E026,Angry,1.9,No,150,Clear,No
07-03-2024,01:09,14:09,Forest Area,E004,Sleeping,3.5,No,95,Windy,Yes
07-03-2024,05:33,13:18,In lake,E028,Angry,1.9,No,138,Rain,No
07-03-2024,02:46,16:48,In lake,E005,Angry,1.2,No,120,Cloudy,No
07-03-2024,03:21,05:57,Forest Edge,E014,Sleeping,4.9,No,102,Windy,Yes
07-03-2024,13:12,15:11,Forest Edge,E017,Angry,1.8,No,121,Rain,No
07-03-2024,05:15,11:42,Forest Edge,E008,Eating,17.3,Yes,84,Cloudy,No
07-03-2024,18:04,22:01,In lake,E009,Eating,16,Yes,105,Windy,No
07-03-2024,03:32,07:10,Forest Area,E009,Eating,14.7,Yes,109,Windy,No
07-03-2024,00:01,23:02,near lake,E029,Eating,17.1,Yes,106,Cloudy,No
07-03-2024,01:49,05:21,Forest Area,E028,Eating,17.5,Yes,88,Clear,No
07-03-2024,07:58,09:57,near lake,E021,Angry,1.1,No,145,Windy,No
07-03-2024,07:06,08:10,Grassland,E026,Angry,1.4,No,142,Rain,No
07-03-2024,09:49,12:08,near lake,E002,Eating,14.8,Yes,100,Rain,No
07-03-2024,13:50,22:45,Grassland,E022,Sleeping,3.1,No,123,Cloudy,Yes
07-03-2024,03:47,20:46,Grassland,E026,Eating,15.7,Yes,92,Windy,No
07-03-2024,15:12,20:03,near lake,E026,Eating,17.9,Yes,91,Windy,No
07-03-2024,03:23,14:48,Forest Area,E009,Eating,15.9,Yes,82,Windy,No
07-03-2024,08:22,10:29,Forest Edge,E013,Eating,15.9,Yes,104,Windy,No
07-03-2024,15:19,21:39,Forest Edge,E022,Eating,17.6,Yes,103,Rain,No
07-03-2024,03:27,03:30,In lake,E005,Angry,1.1,No,142,Rain,No
07-03-2024,13:02,21:33,Forest Edge,E017,Sleeping,5,No,117,Windy,Yes
07-03-2024,18:45,23:09,In lake,E005,Sleeping,5.9,No,126,Clear,Yes
07-03-2024,10:44,21:37,Forest Edge,E025,Sleeping,4.4,No,111,Rain,Yes
07-03-2024,07:53,17:25,Grassland,E012,Angry,1.5,No,143,Clear,No
07-03-2024,10:09,12:26,In lake,E021,Eating,17,Yes,92,Rain,No
07-03-2024,03:21,09:33,near lake,E012,Sleeping,3.7,No,113,Rain,Yes
07-03-2024,09:23,09:53,Forest Area,E002,Eating,18,Yes,106,Cloudy,No
07-03-2024,08:06,20:44,Forest Area,E020,Eating,17.5,Yes,84,Windy,No
08-03-2024,11:24,17:27,near lake,E005,Eating,15.1,Yes,106,Windy,No
08-03-2024,02:00,05:05,Forest Area,E008,Eating,17.8,Yes,90,Clear,No
08-03-2024,05:30,17:18,Forest Edge,E001,Sleeping,5.3,No,117,Clear,Yes
08-03-2024,09:49,20:42,Forest Edge,E017,Sleeping,4.9,No,99,Cloudy,Yes
08-03-2024,03:40,21:57,Grassland,E001,Angry,1.2,No,137,Rain,No
08-03-2024,04:57,17:46,In lake,E008,Eating,14.6,Yes,102,Cloudy,No
08-03-2024,07:10,09:39,In lake,E024,Eating,16.9,Yes,104,Clear,No
08-03-2024,02:40,04:41,Forest Edge,E009,Sleeping,4.5,No,92,Cloudy,Yes
08-03-2024,21:55,23:30,near lake,E002,Eating,14.8,Yes,90,Cloudy,No
08-03-2024,09:14,23:00,Forest Area,E005,Eating,17.2,Yes,80,Cloudy,No
08-03-2024,21:49,22:26,Grassland,E010,Angry,1.2,No,142,Windy,No
08-03-2024,03:21,14:18,near lake,E016,Eating,14.4,Yes,87,Cloudy,No
08-03-2024,11:58,13:01,Forest Edge,E026,Angry,1.7,No,135,Rain,No
08-03-2024,01:03,19:46,Forest Area,E023,Eating,15.8,Yes,103,Rain,No
08-03-2024,18:55,19:23,Forest Edge,E015,Eating,15.1,Yes,101,Rain,No
08-03-2024,02:13,10:31,Forest Area,E018,Angry,1,No,121,Cloudy,No
08-03-2024,11:05,11:31,Forest Edge,E019,Sleeping,5.8,No,112,Windy,Yes
08-03-2024,05:48,07:10,In lake,E013,Angry,1.3,No,147,Clear,No
